Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
3412,0.019,0.020,0.020,0.022,0.022,,
3413,0.019,0.020,0.020,0.024,0.024,,
3414,0.019,0.020,0.020,0.022,0.022,,
3415,0.019,0.020,0.020,0.020,0.020,,
3416,0.018,0.019,0.019,0.019,0.019,,
3417,0.019,0.020,0.020,0.020,0.020,,
3418,0.019,0.020,0.021,0.021,0.021,,
3419,0.019,0.019,0.020,0.020,0.020,,
3420,0.018,0.019,0.019,0.019,0.019,,
3421,0.018,0.019,0.019,0.019,0.019,,
3422,0.018,0.019,0.019,0.019,0.019,,
3423,0.018,0.019,0.019,0.019,0.019,,
3424,0.019,0.019,0.019,0.019,0.019,,
3425,0.019,0.019,0.021,0.021,0.021,,
3426,0.019,0.019,0.020,0.020,0.020,,
3427,0.019,0.020,0.021,0.025,0.025,,
3428,0.019,0.020,0.021,0.023,0.023,,
3429,0.019,0.020,0.020,0.020,0.020,,
3430,0.019,0.020,0.020,0.020,0.020,,
3431,0.020,0.020,0.020,0.024,0.024,,
3432,0.019,0.020,0.020,0.025,0.025,,
3433,0.019,0.019,0.020,0.021,0.021,,
3434,0.020,0.020,0.021,0.022,0.022,,
3435,0.020,0.021,0.021,0.022,0.022,,
3436,0.019,0.021,0.021,0.021,0.021,,
3437,0.019,0.020,0.021,0.021,0.021,,
3438,0.019,0.020,0.020,0.020,0.020,,
3439,0.019,0.020,0.020,0.020,0.020,,
3440,0.019,0.020,0.020,0.020,0.020,,
3441,0.018,0.019,0.019,0.019,0.019,,
3442,0.018,0.019,0.020,0.020,0.020,,
3443,0.019,0.020,0.020,0.020,0.020,,
3444,0.019,0.020,0.020,0.020,0.020,,
3445,0.018,0.020,0.020,0.020,0.020,,
3446,0.019,0.020,0.020,0.020,0.020,,
3447,0.019,0.019,0.019,0.019,0.019,,
3448,0.018,0.019,0.019,0.020,0.020,,
3449,0.018,0.019,0.019,0.019,0.019,,
3450,0.019,0.019,0.019,0.019,0.019,,
3451,0.018,0.019,0.019,0.019,0.019,,
3452,0.019,0.020,0.021,0.021,0.021,,
3453,0.020,0.021,0.021,0.022,0.022,,
3454,0.021,0.022,0.022,0.028,0.028,,
3455,0.019,0.020,0.020,0.027,0.027,,
3456,0.019,0.020,0.021,0.023,0.023,,
3457,0.019,0.020,0.020,0.020,0.020,,
3458,0.019,0.020,0.020,0.020,0.020,,
3459,0.019,0.021,0.021,0.021,0.021,,
3460,0.019,0.020,0.020,0.023,0.023,,
3461,0.019,0.020,0.020,0.022,0.022,,
3462,0.019,0.019,0.020,0.020,0.020,,
3463,0.019,0.019,0.020,0.022,0.022,,
3464,0.019,0.020,0.020,0.021,0.021,,
3465,0.019,0.020,0.020,0.020,0.020,,
3466,0.019,0.019,0.019,0.019,0.019,,
3467,0.018,0.019,0.019,0.019,0.019,,
3468,0.018,0.019,0.019,0.019,0.019,,
3469,0.019,0.020,0.020,0.020,0.020,,
3470,0.019,0.019,0.020,0.020,0.020,,
3471,0.019,0.019,0.019,0.019,0.019,,
3472,0.018,0.019,0.019,0.019,0.019,,
3473,0.019,0.020,0.020,0.020,0.020,,
3474,0.019,0.020,0.021,0.021,0.021,,
3475,0.018,0.019,0.020,0.020,0.020,,
3476,0.018,0.019,0.019,0.026,0.026,,
3477,0.018,0.018,0.019,0.022,0.022,,
3478,0.018,0.019,0.019,0.019,0.019,,
3479,0.019,0.020,0.020,0.020,0.020,,
3480,0.020,0.020,0.021,0.021,0.021,,
3481,0.019,0.020,0.021,0.021,0.021,,
3482,0.019,0.020,0.020,0.020,0.020,,
3483,0.019,0.020,0.020,0.022,0.022,,
3484,0.019,0.019,0.019,0.020,0.020,,
3485,0.019,0.020,0.020,0.020,0.020,,
3486,0.019,0.020,0.021,0.021,0.021,,
3487,0.018,0.019,0.020,0.020,0.020,,
3488,0.019,0.020,0.020,0.020,0.020,,
3489,0.020,0.020,0.020,0.020,0.020,,
3490,0.019,0.020,0.020,0.020,0.020,,
3491,0.018,0.019,0.019,0.019,0.019,,
3492,0.018,0.019,0.019,0.019,0.019,,
3493,0.019,0.020,0.020,0.020,0.020,,
3494,0.019,0.020,0.020,0.022,0.022,,
3495,0.018,0.019,0.019,0.020,0.020,,
3496,0.020,0.020,0.022,0.022,0.022,,
3497,0.020,0.020,0.022,0.022,0.022,,
3498,0.020,0.020,0.021,0.021,0.021,,
3499,0.020,0.020,0.021,0.021,0.021,,
3500,0.019,0.020,0.021,0.021,0.021,,
3501,0.019,0.019,0.020,0.020,0.020,,
3502,0.019,0.020,0.020,0.020,0.020,,
3503,0.019,0.019,0.021,0.022,0.022,,
3504,0.018,0.019,0.020,0.020,0.020,,
3505,0.019,0.020,0.021,0.021,0.021,,
3506,0.018,0.019,0.020,0.020,0.020,,
3507,0.018,0.019,0.019,0.019,0.019,,
3508,0.018,0.019,0.019,0.019,0.019,,
3509,0.018,0.019,0.019,0.019,0.019,,
3510,0.018,0.019,0.019,0.019,0.019,,
3511,0.018,0.019,0.019,0.019,0.019,,
3512,0.018,0.019,0.019,0.019,0.019,,
3513,0.018,0.019,0.019,0.019,0.019,,
3514,0.019,0.019,0.019,0.019,0.019,,
3515,0.018,0.020,0.020,0.020,0.020,,
3516,0.018,0.019,0.019,0.019,0.019,,
3517,0.018,0.019,0.019,0.020,0.020,,
3518,0.018,0.019,0.019,0.019,0.019,,
3519,0.018,0.019,0.019,0.019,0.019,,
3520,0.019,0.019,0.020,0.022,0.022,,
3521,0.018,0.018,0.019,0.020,0.020,,
3522,0.018,0.019,0.019,0.019,0.019,,
3523,0.018,0.019,0.020,0.020,0.020,,
3524,0.019,0.019,0.020,0.020,0.020,,
3525,0.018,0.019,0.019,0.019,0.019,,
3526,0.018,0.019,0.019,0.019,0.019,,
3527,0.018,0.019,0.020,0.020,0.020,,
3528,0.019,0.019,0.021,0.021,0.021,,
3529,0.018,0.019,0.020,0.020,0.020,,
3530,0.018,0.019,0.020,0.020,0.020,,
3531,0.019,0.020,0.021,0.021,0.021,,
3532,0.018,0.019,0.020,0.021,0.021,,
3533,0.017,0.018,0.018,0.019,0.019,,
3534,0.019,0.019,0.019,0.019,0.019,,
3535,0.019,0.020,0.021,0.021,0.021,,
3536,0.019,0.020,0.022,0.022,0.022,,
3537,0.019,0.019,0.020,0.020,0.020,,
3538,0.019,0.019,0.019,0.020,0.020,,
3539,0.019,0.020,0.020,0.029,0.029,,
3540,0.019,0.020,0.020,0.024,0.024,,
3541,0.019,0.020,0.020,0.021,0.021,,
3542,0.019,0.020,0.023,0.031,0.031,,
3543,0.018,0.019,0.023,0.027,0.027,,
3544,0.018,0.019,0.021,0.021,0.021,,
3545,0.018,0.019,0.019,0.023,0.023,,
3546,0.019,0.019,0.020,0.026,0.026,,
3547,0.018,0.019,0.019,0.023,0.023,,
3548,0.018,0.019,0.019,0.020,0.020,,
3549,0.019,0.020,0.020,0.020,0.020,,
3550,0.018,0.019,0.019,0.019,0.019,,
3551,0.019,0.019,0.020,0.020,0.020,,
3552,0.019,0.020,0.022,0.022,0.022,,
3553,0.018,0.019,0.020,0.021,0.021,,
3554,0.018,0.019,0.020,0.024,0.024,,
3555,0.017,0.019,0.019,0.021,0.021,,
3556,0.018,0.019,0.019,0.019,0.019,,
3557,0.019,0.019,0.019,0.022,0.022,,
3558,0.019,0.019,0.019,0.020,0.020,,
3559,0.018,0.019,0.019,0.019,0.019,,
3560,0.019,0.020,0.020,0.020,0.020,,
3561,0.019,0.019,0.020,0.020,0.020,,
3562,0.018,0.019,0.019,0.019,0.019,,
3563,0.017,0.018,0.018,0.018,0.018,,
3564,0.018,0.019,0.019,0.019,0.019,,
3565,0.019,0.020,0.020,0.020,0.020,,
3566,0.018,0.019,0.020,0.020,0.020,,
3567,0.017,0.018,0.018,0.018,0.018,,
3568,0.018,0.019,0.019,0.019,0.019,,
3569,0.018,0.019,0.020,0.020,0.020,,
3570,0.019,0.019,0.020,0.020,0.020,,
3571,0.019,0.020,0.020,0.020,0.020,,
3572,0.018,0.019,0.019,0.019,0.019,,
3573,0.018,0.019,0.020,0.020,0.020,,
3574,0.018,0.019,0.020,0.020,0.020,,
3575,0.017,0.018,0.019,0.019,0.019,,
3576,0.017,0.018,0.019,0.019,0.019,,
3577,0.018,0.018,0.020,0.020,0.020,,
3578,0.019,0.020,0.020,0.021,0.021,,
3579,0.018,0.020,0.022,0.025,0.025,,
3580,0.018,0.019,0.020,0.021,0.021,,
3581,0.018,0.019,0.019,0.019,0.019,,
3582,0.019,0.020,0.020,0.020,0.020,,
3583,0.018,0.020,0.020,0.020,0.020,,
3584,0.019,0.019,0.020,0.020,0.020,,
3585,0.019,0.020,0.020,0.020,0.020,,
3586,0.019,0.020,0.020,0.020,0.020,,
3587,0.019,0.020,0.020,0.022,0.022,,
3588,0.018,0.019,0.019,0.020,0.020,,
3589,0.017,0.018,0.019,0.019,0.019,,
3590,0.017,0.018,0.019,0.019,0.019,,
3591,0.018,0.018,0.018,0.023,0.023,,
3592,0.017,0.018,0.019,0.021,0.021,,
3593,0.016,0.017,0.018,0.018,0.018,,
3594,0.017,0.018,0.018,0.018,0.018,,
3595,0.018,0.019,0.019,0.019,0.019,,
3596,0.016,0.018,0.018,0.018,0.018,,
3597,0.016,0.017,0.017,0.017,0.017,,
3598,0.016,0.017,0.017,0.017,0.017,,
3599,0.017,0.018,0.018,0.018,0.018,,
3600,0.017,0.018,0.018,0.018,0.018,,
3601,0.018,0.018,0.019,0.019,0.019,,
3602,0.017,0.018,0.019,0.019,0.019,,
3603,0.016,0.017,0.017,0.017,0.017,,
3604,0.016,0.016,0.016,0.019,0.019,,
3605,0.015,0.016,0.016,0.017,0.017,,
3606,0.015,0.016,0.017,0.017,0.017,,
3607,0.015,0.016,0.016,0.019,0.019,,
3608,0.015,0.015,0.015,0.019,0.019,,
3609,0.015,0.016,0.016,0.017,0.017,,
3610,0.016,0.017,0.017,0.017,0.017,,
3611,0.016,0.017,0.017,0.017,0.017,,
3612,0.015,0.016,0.016,0.016,0.016,,
3613,0.016,0.016,0.017,0.017,0.017,,
3614,0.017,0.018,0.019,0.020,0.020,,
3615,0.019,0.019,0.019,0.020,0.020,,
3616,0.018,0.019,0.019,0.019,0.019,,
3617,0.019,0.020,0.020,0.020,0.020,,
3618,0.018,0.019,0.020,0.022,0.022,,
3619,0.017,0.018,0.019,0.022,0.022,,
3620,0.018,0.019,0.020,0.021,0.021,,
3621,0.018,0.019,0.020,0.021,0.021,,
3622,0.018,0.019,0.020,0.021,0.021,,
3623,0.018,0.019,0.019,0.019,0.019,,
3624,0.018,0.019,0.019,0.019,0.019,,
3625,0.018,0.019,0.019,0.019,0.019,,
3626,0.018,0.018,0.018,0.018,0.018,,
3627,0.018,0.019,0.019,0.019,0.019,,
3628,0.018,0.019,0.019,0.019,0.019,,
3629,0.018,0.019,0.020,0.020,0.020,,
3630,0.018,0.019,0.020,0.020,0.020,,
3631,0.019,0.019,0.020,0.020,0.020,,
3632,0.019,0.020,0.020,0.020,0.020,,
3633,0.018,0.019,0.020,0.020,0.020,,
3634,0.017,0.018,0.019,0.019,0.019,,
3635,0.018,0.019,0.020,0.020,0.020,,
3636,0.019,0.020,0.021,0.021,0.021,,
3637,0.018,0.019,0.020,0.020,0.020,,
3638,0.018,0.019,0.019,0.019,0.019,,
3639,0.018,0.019,0.019,0.020,0.020,,
3640,0.019,0.019,0.019,0.020,0.020,,
3641,0.019,0.019,0.021,0.021,0.021,,
3642,0.019,0.020,0.020,0.022,0.022,,
3643,0.019,0.019,0.019,0.020,0.020,,
3644,0.018,0.019,0.019,0.021,0.021,,
3645,0.018,0.018,0.019,0.019,0.019,,
3646,0.019,0.019,0.019,0.019,0.019,,
3647,0.019,0.020,0.022,0.022,0.022,,
3648,0.018,0.019,0.020,0.023,0.023,,
3649,0.018,0.018,0.018,0.020,0.020,,
3650,0.018,0.019,0.019,0.019,0.019,,
3651,0.018,0.019,0.019,0.021,0.021,,
3652,0.018,0.019,0.019,0.020,0.020,,
3653,0.019,0.020,0.020,0.020,0.020,,
3654,0.019,0.020,0.020,0.020,0.020,,
3655,0.019,0.020,0.020,0.022,0.022,,
3656,0.019,0.020,0.020,0.021,0.021,,
3657,0.019,0.020,0.021,0.021,0.021,,
3658,0.019,0.019,0.020,0.020,0.020,,
3659,0.019,0.019,0.020,0.020,0.020,,
3660,0.019,0.019,0.021,0.021,0.021,,
